minmax_regret_pct,economic_mismatch_pct,minmax_mismatch_pct,iters_economic,peak_mismatch_pct,tol,economic_regret_pct,peak_time_s,economic_time_s,minmax_time_s,peak_regret_pct
1.3314732084973802,11.107855176116553,1.7076040816233846,42163,10.23657682884836,0.01,0.6528841896221271,0.051472250399999996,0.0576491914,0.046171574800000004,1.478916275858233
1.2254465552747007,2.5271248800980453,1.5870317900897775,62945,1.7847030025738166,0.001,0.7069847347753733,0.05648925020000001,0.0770970916,0.0502057242,1.1936563832997793
1.2257547398126345,1.8923088481200618,1.5847596942926607,66165,1.8155888787138523,0.0001,0.7069851124268611,0.06219740859999999,0.085510983,0.0577750584,1.1879633492822839
1.2257349217483782,1.8923086528342838,1.5844998352502864,71366,1.815066276350408,1.0e-5,0.7069851347715872,0.06763504179999999,0.089730575,0.129911825,1.1879737668152757
