name,seed,n_rep_periods,period_length,clustering_type,weight_type,normalization,tol,projection_error,sigma_max,sigma_min,kappa,stable_rank,numerical_rank,mean_weight_sum,max_weight_sum,frac_weight_sum_gt1,frac_weight_sum_lt1,weight_density,pgd_total_iters,pgd_max_iters_per_fit,cache_hits,cache_misses,termination_status,objective_value,cost_of_investment,cost_of_operations,cost_of_spillage,cost_of_borrow,n_variables,n_constraints,evaluation_termination_status,evaluated_objective_value,eval_cost_of_investment,eval_cost_of_operations,eval_cost_of_spillage,eval_cost_of_borrow,eval_n_variables,eval_n_constraints,total_spillage,total_borrow,time_to_preprocess,time_to_cluster,time_to_fit_weights,time_to_formulate_model,time_to_solve,time_to_read
synth/knobs/renew100_1_2880_k_means_dirac_0.01_economic,653657,1,2880,k_means,dirac,economic,0.01,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,1.0,0,0,0,0,OPTIMAL,776342.5855664037,0.0,776342.5855664037,0.0,0.0,40329,74901,N/A,,,,,,0,0,0.0,0.0,0.003092208,0.004187292,1.0e-6,0.077773208,0.119140292,0.028046625
synth/knobs/renew100_10_24_conical_hull_dirac_0.01_economic,653657,10,24,conical_hull,dirac,economic,0.01,457.77619389863037,1062.4978265497186,0.0007784752241747218,1.364844754919587e6,1.248050570384182,10,1.0,1.0,0.0,0.0,0.1,0,0,507,528,OPTIMAL,930382.5570617707,0.0,930382.5570617708,0.0,0.0,4473,8439,OPTIMAL,826756.1407390273,0.0,826756.1407422473,0.0,-3.219611244276166e-6,40329,74541,11986.652460063267,-3.219611244276166e-10,0.003406791,0.007360917,8.33e-7,0.030716417,0.014198625,0.028046625
synth/knobs/renew100_10_24_conical_hull_convex_0.01_economic,653657,10,24,conical_hull,convex,economic,0.01,74.75031048776738,1062.4978265497186,0.0007784752241747218,1.364844754919587e6,1.248050570384182,10,1.0,1.0000000000000002,0.0,0.0,0.20583333333333334,20815,350,507,528,OPTIMAL,875834.8869891122,0.0,875834.8869891121,0.0,0.0,4473,8439,OPTIMAL,842693.258738375,0.0,842693.2587372654,0.0,1.1095835361629725e-6,40329,74541,12517.889726564234,1.1095835361629725e-10,0.003425958,0.007734084,0.006473375,0.031900542,0.022139917,0.028046625
synth/knobs/renew100_10_24_conical_hull_conical_0.01_economic,653657,10,24,conical_hull,conical,economic,0.01,69.97740516770666,1062.4978265497186,0.0007784752241747218,1.364844754919587e6,1.248050570384182,10,1.0022037442878555,1.0228321995504677,0.3,0.6166666666666667,0.20666666666666667,21766,322,507,528,OPTIMAL,873689.2218539229,0.0,873689.221853923,0.0,0.0,4473,8439,OPTIMAL,840973.7173130838,0.0,840973.7173121196,0.0,9.64064383879304e-7,40329,74541,12460.57167905929,9.640643838793039e-11,0.003291125,0.008310209,0.004670334,0.031827917,0.024000167,0.028046625
synth/knobs/renew100_10_24_conical_hull_conical_bounded_0.01_economic,653657,10,24,conical_hull,conical_bounded,economic,0.01,74.75650302309812,1062.4978265497186,0.0007784752241747218,1.364844754919587e6,1.248050570384182,10,0.9989260260243912,1.0,0.0,0.625,0.20583333333333334,21739,350,507,528,OPTIMAL,873670.0815675687,0.0,873670.0815675687,0.0,0.0,4473,8439,OPTIMAL,843737.7397269486,0.0,843737.7397259843,0.0,9.64064383879304e-7,40329,74541,12552.705759521494,9.640643838793039e-11,0.003414875,0.00779675,0.00684525,0.032159792,0.02461,0.028046625
synth/knobs/renew100_10_24_k_means_convex_0.01_economic,653657,10,24,k_means,convex,economic,0.01,174.99773946435099,1021.3121625316124,0.00017866446593084144,5.716369828832938e6,1.2565118557386306,10,1.0,1.0,0.0,0.0,0.18666666666666668,24147,1557,0,0,OPTIMAL,740475.2811771359,0.0,740475.2811771359,0.0,0.0,4473,8439,OPTIMAL,785996.5857646441,0.0,785996.585764444,0.0,2.000888343900442e-7,40329,74541,10628.000627470092,2.000888343900442e-11,0.003401958,0.00519975,0.007086042,0.03102675,0.023557792,0.028046625
synth/knobs/renew100_10_24_k_medoids_convex_0.01_economic,653657,10,24,k_medoids,convex,economic,0.01,126.37829691549692,1008.3869319433185,0.000418975218818116,2.4067937354096253e6,1.2799319177635666,10,1.0,1.0,0.0,0.0,0.19333333333333333,32973,1577,0,0,OPTIMAL,782403.6894059619,0.0,782403.6894059619,0.0,0.0,4473,8439,OPTIMAL,787061.7279495778,0.0,787061.7279492685,0.0,3.092281986027956e-7,40329,74541,10663.505366963998,3.092281986027956e-11,0.003193583,0.004972291,0.009590709,0.030734208,0.028291166,0.028046625
synth/knobs/renew100_10_24_hierarchical_convex_0.01_economic,653657,10,24,hierarchical,convex,economic,0.01,102.70323765472895,1014.6059854709546,0.0006519902509581159,1.556167418117013e6,1.2719663751592027,10,1.0,1.0,0.0,0.0,0.19166666666666668,20595,508,0,0,OPTIMAL,771128.4494038017,0.0,771128.4494038017,0.0,0.0,4473,8439,OPTIMAL,785311.1474852641,0.0,785311.1474856166,0.0,-3.524291969370097e-7,40329,74541,10605.152684842478,-3.524291969370097e-11,0.003475833,0.04017775,0.005882791,0.03075575,0.022213917,0.028046625
synth/knobs/renew100_10_24_chronological_convex_0.01_economic,653657,10,24,chronological,convex,economic,0.01,168.241635136864,996.2771037590416,0.0003145349013345179,3.1674612245954513e6,1.294524563677291,10,1.0,1.0,0.0,0.0,0.20083333333333334,80368,6811,0,0,OPTIMAL,774325.3256555338,0.0,774325.325655534,0.0,0.0,4473,8439,OPTIMAL,797707.9440366209,0.0,797707.9440359842,0.0,6.366462912410498e-7,40329,74541,11018.379236521188,6.366462912410498e-11,0.003391958,0.004951792,0.202736125,0.030146125,0.030238792,0.028046625
synth/knobs/renew100_10_24_convex_hull_convex_0.01_economic,653657,10,24,convex_hull,convex,economic,0.01,81.53095992996117,1068.8643462712446,0.0007668612552760441,1.3938171200036565e6,1.243619284835769,10,1.0,1.0,0.0,0.0,0.20583333333333334,19774,314,474,561,OPTIMAL,867631.1498172259,0.0,867631.1498172256,0.0,0.0,4473,8439,OPTIMAL,838602.8343058827,0.0,838602.8343050459,0.0,8.36735125631094e-7,40329,74541,12381.542245490187,8.36735125631094e-11,0.003521291,0.013461875,0.00676875,0.032538333,0.024681125,0.028046625
