name,seed,n_rep_periods,period_length,clustering_type,weight_type,normalization,tol,projection_error,sigma_max,sigma_min,kappa,stable_rank,numerical_rank,mean_weight_sum,max_weight_sum,frac_weight_sum_gt1,frac_weight_sum_lt1,weight_density,pgd_total_iters,pgd_max_iters_per_fit,cache_hits,cache_misses,termination_status,objective_value,cost_of_investment,cost_of_operations,cost_of_spillage,cost_of_borrow,n_variables,n_constraints,evaluation_termination_status,evaluated_objective_value,eval_cost_of_investment,eval_cost_of_operations,eval_cost_of_spillage,eval_cost_of_borrow,eval_n_variables,eval_n_constraints,total_spillage,total_borrow,time_to_preprocess,time_to_cluster,time_to_fit_weights,time_to_formulate_model,time_to_solve,time_to_read
synth/knobs/reg12_1_2880_k_means_dirac_0.01_economic,653657,1,2880,k_means,dirac,economic,0.01,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,1.0,0,0,0,0,OPTIMAL,875618.3585534487,0.0,875618.3585534487,0.0,0.0,40329,74901,N/A,,,,,,0,0,0.0,0.0,0.003076417,0.003977333,1.042e-6,0.081303166,0.204416625,0.0284665
synth/knobs/reg12_10_24_conical_hull_dirac_0.01_economic,653657,10,24,conical_hull,dirac,economic,0.01,220.2888817049448,979.5810304370025,3.566955225650675e-14,2.7462666853585464e16,1.2642856971819951,7,1.0,1.0,0.0,0.0,0.1,0,0,545,490,OPTIMAL,1.02237114396084e6,0.0,1.02237114396084e6,0.0,0.0,4473,8439,OPTIMAL,917387.848550579,0.0,917387.8485481876,0.0,2.3919710656628013e-6,40329,74541,8719.35366186283,2.3919710656628013e-10,0.0037005,0.00856075,7.91e-7,0.067702417,0.015189625,0.0284665
synth/knobs/reg12_10_24_conical_hull_convex_0.01_economic,653657,10,24,conical_hull,convex,economic,0.01,18.881594942902144,979.5810304370025,3.566955225650675e-14,2.7462666853585464e16,1.2642856971819951,7,1.0,1.0,0.0,0.0,0.13333333333333333,10860,516,545,490,OPTIMAL,864960.6312001271,0.0,864960.631200127,0.0,0.0,4473,8439,OPTIMAL,906910.6506929109,0.0,906910.6506937393,0.0,-8.276401786133647e-7,40329,74541,8370.113733380693,-8.276401786133647e-11,0.003510041,0.007362,0.003209625,0.031157416,0.018132709,0.0284665
synth/knobs/reg12_10_24_conical_hull_conical_0.01_economic,653657,10,24,conical_hull,conical,economic,0.01,16.85909574815346,979.5810304370025,3.566955225650675e-14,2.7462666853585464e16,1.2642856971819951,7,1.000616958760339,1.0077876826871819,0.08333333333333333,0.16666666666666666,0.13333333333333333,11330,540,545,490,OPTIMAL,867755.5728059061,0.0,867755.5728059062,0.0,0.0,4473,8439,OPTIMAL,906910.650692929,0.0,906910.6506937395,0.0,-8.094502845779061e-7,40329,74541,8370.113733380915,-8.094502845779061e-11,0.003525292,0.007549292,0.001979917,0.031161542,0.016239125,0.0284665
synth/knobs/reg12_10_24_conical_hull_conical_bounded_0.01_economic,653657,10,24,conical_hull,conical_bounded,economic,0.01,18.87998168544283,979.5810304370025,3.566955225650675e-14,2.7462666853585464e16,1.2642856971819951,7,0.9999679882843567,1.0,0.0,0.16666666666666666,0.13333333333333333,11520,559,545,490,OPTIMAL,864929.280020635,0.0,864929.280020635,0.0,0.0,4473,8439,OPTIMAL,906910.6506929111,0.0,906910.6506937395,0.0,-8.276401786133647e-7,40329,74541,8370.113733380684,-8.276401786133647e-11,0.003247959,0.007091208,0.003649625,0.031062584,0.016909166,0.0284665
synth/knobs/reg12_10_24_k_means_convex_0.01_economic,653657,10,24,k_means,convex,economic,0.01,21.757773412684834,992.5245413966337,7.843904709784745e-14,1.2653449756452624e16,1.2822439843277806,8,1.0,1.0,0.0,0.0,0.125,6650,220,0,0,OPTIMAL,876126.0401061939,0.0,876126.0401061937,0.0,0.0,4473,8439,OPTIMAL,921419.9974031749,0.0,921419.9973986453,0.0,4.529283614829183e-6,40329,74541,8853.75862354451,4.5292836148291826e-10,0.003362459,0.004997125,0.00207775,0.030722042,0.020299208,0.0284665
synth/knobs/reg12_10_24_k_medoids_convex_0.01_economic,653657,10,24,k_medoids,convex,economic,0.01,26.540973397749006,994.9759210870957,1.6848994828188004e-14,5.90525388151062e16,1.2891962915350745,8,1.0,1.0,0.0,0.0,0.11666666666666667,3320,180,0,0,OPTIMAL,877709.4306449916,0.0,877709.4306449916,0.0,0.0,4473,8439,OPTIMAL,918631.7142356229,0.0,918631.7142332394,0.0,2.382876118645072e-6,40329,74541,8596.46579280434,2.382876118645072e-10,0.003440708,0.005215959,0.001122666,0.031772125,0.019629083,0.0284665
synth/knobs/reg12_10_24_hierarchical_convex_0.01_economic,653657,10,24,hierarchical,convex,economic,0.01,14.936727479286079,989.6415727394486,2.628762131711242e-14,3.764667638814558e16,1.278492010423342,8,1.0,1.0,0.0,0.0,0.11666666666666667,6760,525,0,0,OPTIMAL,864844.0842368574,0.0,864844.0842368576,0.0,0.0,4473,8439,OPTIMAL,923706.9360891378,0.0,923706.9360860547,0.0,3.0831870390102267e-6,40329,74541,8929.989913124962,3.0831870390102267e-10,0.0035605,0.005240417,0.002024334,0.031107708,0.020128583,0.0284665
synth/knobs/reg12_10_24_chronological_convex_0.01_economic,653657,10,24,chronological,convex,economic,0.01,92.684623967674,994.2749082300877,1.5916002214066343e-14,6.247014136196596e16,1.3118302954835974,7,1.0,1.0,0.0,0.0,0.11666666666666667,13050,1134,0,0,OPTIMAL,897564.518383868,0.0,897564.518383868,0.0,0.0,4473,8439,OPTIMAL,923706.9360896916,0.0,923706.9360860542,0.0,3.637978807091713e-6,40329,74541,8929.989913125035,3.637978807091713e-10,0.003439209,0.005103666,0.004492292,0.031792708,0.019655125,0.0284665
synth/knobs/reg12_10_24_convex_hull_convex_0.01_economic,653657,10,24,convex_hull,convex,economic,0.01,11.031541431506165,990.081134168196,3.9315293010936287e-14,2.518310454643658e16,1.2936204815434735,7,1.0,1.0,0.0,0.0,0.125,9850,521,535,500,OPTIMAL,871077.5911339141,0.0,871077.5911339141,0.0,0.0,4473,8439,OPTIMAL,939658.3874255535,0.0,939658.3874217696,0.0,3.7834979593753815e-6,40329,74541,9416.222489074462,3.7834979593753815e-10,0.003347792,0.014218875,0.003031583,0.031639292,0.019489875,0.0284665
