name,seed,n_rep_periods,period_length,clustering_type,weight_type,normalization,tol,projection_error,sigma_max,sigma_min,kappa,stable_rank,numerical_rank,mean_weight_sum,max_weight_sum,frac_weight_sum_gt1,frac_weight_sum_lt1,weight_density,pgd_total_iters,pgd_max_iters_per_fit,cache_hits,cache_misses,termination_status,objective_value,cost_of_investment,cost_of_operations,cost_of_spillage,cost_of_borrow,n_variables,n_constraints,evaluation_termination_status,evaluated_objective_value,eval_cost_of_investment,eval_cost_of_operations,eval_cost_of_spillage,eval_cost_of_borrow,eval_n_variables,eval_n_constraints,total_spillage,total_borrow,time_to_preprocess,time_to_cluster,time_to_fit_weights,time_to_formulate_model,time_to_solve,time_to_read
synth/knobs/beta120_1_2880_k_means_dirac_0.01_economic,653657,1,2880,k_means,dirac,economic,0.01,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,1.0,0,0,0,0,OPTIMAL,647240.139668362,0.0,647240.139668362,0.0,0.0,40329,74901,N/A,,,,,,0,0,0.0,0.0,0.00304375,0.004120417,6.66e-7,0.081276625,0.352441708,0.02763325
synth/knobs/beta120_10_24_conical_hull_dirac_0.01_economic,653657,10,24,conical_hull,dirac,economic,0.01,440.3853040703681,1031.03067967759,0.0007748166611617087,1.3306769605750744e6,1.2452907776052584,10,1.0,1.0,0.0,0.0,0.1,0,0,508,527,OPTIMAL,750386.5622663032,0.0,750386.562266303,0.0,0.0,4473,8439,OPTIMAL,817186.2494251941,0.0,817186.2494234253,0.0,1.7689671949483454e-6,40329,74541,5664.870325168993,1.7689671949483454e-10,0.003286333,0.008723875,1.0e-6,0.03097525,0.029855667,0.02763325
synth/knobs/beta120_10_24_conical_hull_convex_0.01_economic,653657,10,24,conical_hull,convex,economic,0.01,71.20770584648092,1031.03067967759,0.0007748166611617087,1.3306769605750744e6,1.2452907776052584,10,1.0,1.0,0.0,0.0,0.20583333333333334,21455,292,508,527,OPTIMAL,672806.8058737409,0.0,672806.805873741,0.0,0.0,4473,8439,OPTIMAL,652540.8156947284,0.0,652540.8156909611,0.0,3.7675818020943552e-6,40329,74541,176.68920075356522,3.767581802094355e-10,0.003223417,0.007789542,0.006284917,0.03123525,0.03476025,0.02763325
synth/knobs/beta120_10_24_conical_hull_conical_0.01_economic,653657,10,24,conical_hull,conical,economic,0.01,66.90525601197321,1031.03067967759,0.0007748166611617087,1.3306769605750744e6,1.2452907776052584,10,1.0019299515644156,1.0216996701230046,0.3,0.6166666666666667,0.20666666666666667,20985,320,508,527,OPTIMAL,677267.2590906661,0.0,677267.2590906661,0.0,0.0,4473,8439,OPTIMAL,657766.5022993488,0.0,657766.5022967571,0.0,2.5920599000528455e-6,40329,74541,350.87875428000655,2.5920599000528455e-10,0.003458625,0.007751917,0.00357425,0.031093084,0.034901875,0.02763325
synth/knobs/beta120_10_24_conical_hull_conical_bounded_0.01_economic,653657,10,24,conical_hull,conical_bounded,economic,0.01,71.16578960343404,1031.03067967759,0.0007748166611617087,1.3306769605750744e6,1.2452907776052584,10,0.9988115567471259,1.0,0.0,0.625,0.20583333333333334,21815,292,508,527,OPTIMAL,669370.9792116171,0.0,669370.9792116173,0.0,0.0,4473,8439,OPTIMAL,652019.9988357634,0.0,652019.9988320126,0.0,3.751665644813329e-6,40329,74541,159.32863878862366,3.751665644813329e-10,0.003381125,0.00781375,0.008076,0.04863675,0.036577625,0.02763325
synth/knobs/beta120_10_24_k_means_convex_0.01_economic,653657,10,24,k_means,convex,economic,0.01,172.63384047811363,1002.0643754712411,0.00014314012937224614,7.000583133925365e6,1.2447524549324884,10,1.0,1.0,0.0,0.0,0.18583333333333332,25686,1555,0,0,OPTIMAL,645542.933594944,0.0,645542.9335949438,0.0,0.0,4473,8439,OPTIMAL,659344.0269111849,0.0,659344.0269065646,0.0,4.6202330850064754e-6,40329,74541,403.46290794024196,4.6202330850064754e-10,0.003480125,0.005392041,0.007595083,0.030815708,0.065795,0.02763325
synth/knobs/beta120_10_24_k_medoids_convex_0.01_economic,653657,10,24,k_medoids,convex,economic,0.01,119.96669784673111,991.9070504376979,0.0010060097912879247,985981.5073646827,1.2648437809296464,10,1.0,1.0,0.0,0.0,0.19416666666666665,35295,1541,0,0,OPTIMAL,671914.8889623228,0.0,671914.888962323,0.0,0.0,4473,8439,OPTIMAL,662508.8854057365,0.0,662508.885400726,0.0,5.011315806768835e-6,40329,74541,508.9581910789043,5.011315806768835e-10,0.003416541,0.005065958,0.193234542,0.030352334,0.034883958,0.02763325
synth/knobs/beta120_10_24_hierarchical_convex_0.01_economic,653657,10,24,hierarchical,convex,economic,0.01,97.86618970754766,990.8542118281212,0.0006411047967407829,1.545541722453766e6,1.2637037910470523,10,1.0,1.0000000000000002,0.0,0.0,0.19166666666666668,20584,505,0,0,OPTIMAL,652902.2247229939,0.0,652902.2247229939,0.0,0.0,4473,8439,OPTIMAL,656869.3736640855,0.0,656869.3736610303,0.0,3.055902197957039e-6,40329,74541,320.97446642257125,3.055902197957039e-10,0.0032645,0.00511525,0.005924167,0.031359584,0.032404833,0.02763325
synth/knobs/beta120_10_24_chronological_convex_0.01_economic,653657,10,24,chronological,convex,economic,0.01,160.10917715438092,982.9653934132749,0.0003113059799767475,3.1575538429640704e6,1.2778576674753954,10,1.0,1.0,0.0,0.0,0.20083333333333334,81835,7058,0,0,OPTIMAL,671134.421784193,0.0,671134.4217841929,0.0,0.0,4473,8439,OPTIMAL,681178.2225297019,0.0,681178.2225285196,0.0,1.1823431123048067e-6,40329,74541,1131.2694286718208,1.1823431123048067e-10,0.003498875,0.005202917,0.060159458,0.030982584,0.034092542,0.02763325
synth/knobs/beta120_10_24_convex_hull_convex_0.01_economic,653657,10,24,convex_hull,convex,economic,0.01,77.69385457298183,1037.5098765143634,0.0007630976700924126,1.3596029934002014e6,1.2407501931082334,10,1.0,1.0000000000000002,0.0,0.0,0.20583333333333334,20707,312,474,561,OPTIMAL,675508.7461196715,0.0,675508.7461196715,0.0,0.0,4473,8439,OPTIMAL,653883.6289264316,0.0,653883.628924372,0.0,2.0600054995156825e-6,40329,74541,221.4496418670387,2.0600054995156825e-10,0.003547,0.012384542,0.006821584,0.032135959,0.03357825,0.02763325
