name,seed,n_rep_periods,period_length,clustering_type,weight_type,normalization,tol,projection_error,sigma_max,sigma_min,kappa,stable_rank,numerical_rank,mean_weight_sum,max_weight_sum,frac_weight_sum_gt1,frac_weight_sum_lt1,weight_density,pgd_total_iters,pgd_max_iters_per_fit,cache_hits,cache_misses,termination_status,objective_value,cost_of_investment,cost_of_operations,cost_of_spillage,cost_of_borrow,n_variables,n_constraints,evaluation_termination_status,evaluated_objective_value,eval_cost_of_investment,eval_cost_of_operations,eval_cost_of_spillage,eval_cost_of_borrow,eval_n_variables,eval_n_constraints,total_spillage,total_borrow,time_to_preprocess,time_to_cluster,time_to_fit_weights,time_to_formulate_model,time_to_solve,time_to_read
synth/knobs/renew60_1_2880_k_means_dirac_0.01_economic,653657,1,2880,k_means,dirac,economic,0.01,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,1.0,0,0,0,0,OPTIMAL,1.95742665903149e6,0.0,1.9574266590314903e6,0.0,0.0,40329,74901,N/A,,,,,,0,0,0.0,0.0,0.003066916,0.003897792,1.042e-6,0.264420791,0.315093625,0.028125291
synth/knobs/renew60_10_24_conical_hull_dirac_0.01_economic,653657,10,24,conical_hull,dirac,economic,0.01,347.03907875495753,832.5520456818009,0.0007820467951523837,1.0645808548062346e6,1.179443369885525,10,1.0,1.0,0.0,0.0,0.1,0,0,512,523,OPTIMAL,2.0440814564772479e6,0.0,2.0440814564772479e6,0.0,0.0,4473,8439,OPTIMAL,1.9824683236368068e6,0.0,1.9824683236375663e6,0.0,-7.594280759803951e-7,40329,74541,834.7221535360674,-7.594280759803951e-11,0.003276166,0.007852042,1.042e-6,0.03082525,0.021016791,0.028125291
synth/knobs/renew60_10_24_conical_hull_convex_0.01_economic,653657,10,24,conical_hull,convex,economic,0.01,55.389125113222356,832.5520456818009,0.0007820467951523837,1.0645808548062346e6,1.179443369885525,10,1.0,1.0000000000000002,0.0,0.0,0.205,26865,802,512,523,OPTIMAL,1.9734744389917662e6,0.0,1.9734744389917667e6,0.0,0.0,4473,8439,OPTIMAL,1.9645929325631931e6,0.0,1.9645929325631203e6,0.0,7.275957614183426e-8,40329,74541,238.87578438781898,7.275957614183426e-12,0.00332,0.008754458,0.009192208,0.03213575,0.02730975,0.028125291
synth/knobs/renew60_10_24_conical_hull_conical_0.01_economic,653657,10,24,conical_hull,conical,economic,0.01,53.26701925123434,832.5520456818009,0.0007820467951523837,1.0645808548062346e6,1.179443369885525,10,1.0006661180820762,1.0157686310087475,0.2833333333333333,0.6333333333333333,0.205,26966,877,512,523,OPTIMAL,1.9750146071419225e6,0.0,1.9750146071419239e6,0.0,0.0,4473,8439,OPTIMAL,1.969626518944599e6,0.0,1.9696265189443077e6,0.0,2.9103830456733704e-7,40329,74541,406.66199709396824,2.9103830456733704e-11,0.003271625,0.007835166,0.00460975,0.031198958,0.036107458,0.028125291
synth/knobs/renew60_10_24_conical_hull_conical_bounded_0.01_economic,653657,10,24,conical_hull,conical_bounded,economic,0.01,55.29013081575886,832.5520456818009,0.0007820467951523837,1.0645808548062346e6,1.179443369885525,10,0.9983861133191112,1.0,0.0,0.6333333333333333,0.205,28446,878,512,523,OPTIMAL,1.9700008555168395e6,0.0,1.970000855516839e6,0.0,0.0,4473,8439,OPTIMAL,1.9645929325590585e6,0.0,1.9645929325590038e6,0.0,5.4569682106375694e-8,40329,74541,238.8757842505976,5.4569682106375694e-12,0.003299541,0.007951583,0.009254666,0.031764125,0.02837425,0.028125291
synth/knobs/renew60_10_24_k_means_convex_0.01_economic,653657,10,24,k_means,convex,economic,0.01,99.5004355845864,883.8290134151085,0.00021793830089387198,4.0554093052487415e6,1.1473960479675607,10,1.0,1.0,0.0,0.0,0.19583333333333333,38834,1238,0,0,OPTIMAL,1.9648819931282606e6,0.0,1.964881993128261e6,0.0,0.0,4473,8439,OPTIMAL,1.9694934459742443e6,0.0,1.9694934459738715e6,0.0,3.728928277269006e-7,40329,74541,402.22623141265194,3.728928277269006e-11,0.003472125,0.0049715,0.011036708,0.030673917,0.035133209,0.028125291
synth/knobs/renew60_10_24_k_medoids_convex_0.01_economic,653657,10,24,k_medoids,convex,economic,0.01,85.94198649614953,907.5687213365479,0.0007461250113083124,1.2163762205815187e6,1.139411792520269,10,1.0,1.0,0.0,0.0,0.19416666666666665,61210,3467,0,0,OPTIMAL,1.9834631603142056e6,0.0,1.983463160314206e6,0.0,0.0,4473,8439,OPTIMAL,1.977595922415038e6,0.0,1.9775959224140926e6,0.0,9.458744898438454e-7,40329,74541,672.3087794201525,9.458744898438454e-11,0.003254833,0.004990084,0.017367041,0.031327083,0.033450875,0.028125291
synth/knobs/renew60_10_24_hierarchical_convex_0.01_economic,653657,10,24,hierarchical,convex,economic,0.01,77.24519110328684,864.4247751518741,0.0004149092583407181,2.0834068119107133e6,1.1639564636153465,10,1.0,1.0000000000000002,0.0,0.0,0.1925,57796,3722,0,0,OPTIMAL,1.9583438361203682e6,0.0,1.9583438361203675e6,0.0,0.0,4473,8439,OPTIMAL,1.9690024685534192e6,0.0,1.969002468552473e6,0.0,9.458744898438454e-7,40329,74541,385.86031736609385,9.458744898438454e-11,0.003225,0.005040208,0.015867,0.031188083,0.036283917,0.028125291
synth/knobs/renew60_10_24_chronological_convex_0.01_economic,653657,10,24,chronological,convex,economic,0.01,103.46718590072243,915.2370795882554,0.00028752979596401726,3.183103429401773e6,1.1404575067472205,10,1.0,1.0000000000000002,0.0,0.0,0.20333333333333334,112243,10301,0,0,OPTIMAL,1.9816211899656053e6,0.0,1.981621189965606e6,0.0,0.0,4473,8439,OPTIMAL,1.9870153877702889e6,0.0,1.9870153877685613e6,0.0,1.7280399333685637e-6,40329,74541,986.2909579024816,1.7280399333685637e-10,0.003427417,0.005129791,0.0372585,0.031818541,0.035406792,0.028125291
synth/knobs/renew60_10_24_convex_hull_convex_0.01_economic,653657,10,24,convex_hull,convex,economic,0.01,50.006739288078165,853.0183885106909,0.0008893267203769267,959173.2362985258,1.1784045363271451,10,1.0,1.0000000000000002,0.0,0.0,0.20583333333333334,25415,386,468,567,OPTIMAL,1.975060350292864e6,0.0,1.9750603502928638e6,0.0,0.0,4473,8439,OPTIMAL,1.9617154669054032e6,0.0,1.961715466904876e6,0.0,5.275069270282984e-7,40329,74541,142.96026244625185,5.275069270282984e-11,0.003243583,0.013371458,0.007368708,0.031799959,0.031288375,0.028125291
synth/knobs/renew60_10_24_conical_hull_convex_0.01,653657,10,24,conical_hull,convex,unscaled,0.01,1.3921182932683005,14.443033678560605,7.713463501561227e-6,1.8724446774963404e6,1.3445923118321257,10,1.0,1.0000000000000002,0.0,0.0,0.20333333333333334,11115,280,549,486,OPTIMAL,1.9801692894192396e6,0.0,1.9801692894192399e6,0.0,0.0,4473,8439,OPTIMAL,1.9736957913836907e6,0.0,1.9736957913841093e6,0.0,-4.18367562815547e-7,40329,74541,542.3044117539167,-4.18367562815547e-11,0.003337,0.005687083,0.003491875,0.031409167,0.033583792,0.028125291
synth/knobs/renew60_10_24_conical_hull_convex_0.01_minmax,653657,10,24,conical_hull,convex,minmax,0.01,1.5175012411917432,14.393981905249559,1.4016221911379925e-5,1.0269516276396086e6,1.427195622285435,10,1.0,1.0,0.0,0.0,0.205,10000,193,499,536,OPTIMAL,1.972055944259764e6,0.0,1.9720559442597642e6,0.0,0.0,4473,8439,OPTIMAL,1.9649647270477004e6,0.0,1.9649647270473365e6,0.0,3.637978807091713e-7,40329,74541,251.2689338616132,3.637978807091713e-11,0.003265166,0.006417208,0.003655291,0.051566959,0.030857917,0.028125291
synth/knobs/renew60_1_2880_k_means_dirac_0.01_economic,505263,1,2880,k_means,dirac,economic,0.01,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,1.0,0,0,0,0,OPTIMAL,1.95742665903149e6,0.0,1.9574266590314903e6,0.0,0.0,40329,74901,N/A,,,,,,0,0,0.0,0.0,0.003123084,0.003916959,7.92e-7,0.113361,0.315882334,0.027425584
synth/knobs/renew60_10_24_conical_hull_dirac_0.01_economic,505263,10,24,conical_hull,dirac,economic,0.01,347.03907875495753,832.5520456818009,0.0007820467951523837,1.0645808548062346e6,1.179443369885525,10,1.0,1.0,0.0,0.0,0.1,0,0,512,523,OPTIMAL,2.0440814564772479e6,0.0,2.0440814564772479e6,0.0,0.0,4473,8439,OPTIMAL,1.9824683236368068e6,0.0,1.9824683236375663e6,0.0,-7.594280759803951e-7,40329,74541,834.7221535360674,-7.594280759803951e-11,0.003340083,0.008005625,9.59e-7,0.031500583,0.020986459,0.027425584
synth/knobs/renew60_10_24_conical_hull_convex_0.01_economic,505263,10,24,conical_hull,convex,economic,0.01,55.389125113222356,832.5520456818009,0.0007820467951523837,1.0645808548062346e6,1.179443369885525,10,1.0,1.0000000000000002,0.0,0.0,0.205,26865,802,512,523,OPTIMAL,1.9734744389917662e6,0.0,1.9734744389917667e6,0.0,0.0,4473,8439,OPTIMAL,1.9645929325631931e6,0.0,1.9645929325631203e6,0.0,7.275957614183426e-8,40329,74541,238.87578438781898,7.275957614183426e-12,0.003492208,0.008042791,0.007935041,0.031497,0.027261417,0.027425584
synth/knobs/renew60_10_24_conical_hull_conical_0.01_economic,505263,10,24,conical_hull,conical,economic,0.01,53.26701925123434,832.5520456818009,0.0007820467951523837,1.0645808548062346e6,1.179443369885525,10,1.0006661180820762,1.0157686310087475,0.2833333333333333,0.6333333333333333,0.205,26966,877,512,523,OPTIMAL,1.9750146071419225e6,0.0,1.9750146071419239e6,0.0,0.0,4473,8439,OPTIMAL,1.969626518944599e6,0.0,1.9696265189443077e6,0.0,2.9103830456733704e-7,40329,74541,406.66199709396824,2.9103830456733704e-11,0.003295958,0.008641,0.005560958,0.031923625,0.036221375,0.027425584
synth/knobs/renew60_10_24_conical_hull_conical_bounded_0.01_economic,505263,10,24,conical_hull,conical_bounded,economic,0.01,55.29013081575886,832.5520456818009,0.0007820467951523837,1.0645808548062346e6,1.179443369885525,10,0.9983861133191112,1.0,0.0,0.6333333333333333,0.205,28446,878,512,523,OPTIMAL,1.9700008555168395e6,0.0,1.970000855516839e6,0.0,0.0,4473,8439,OPTIMAL,1.9645929325590585e6,0.0,1.9645929325590038e6,0.0,5.4569682106375694e-8,40329,74541,238.8757842505976,5.4569682106375694e-12,0.003524708,0.008066833,0.008999459,0.031879125,0.028474125,0.027425584
synth/knobs/renew60_10_24_k_means_convex_0.01_economic,505263,10,24,k_means,convex,economic,0.01,81.04254832440824,869.5875735002254,0.00016774467049425124,5.183995240731222e6,1.1614801299316082,10,1.0,1.0,0.0,0.0,0.195,26460,688,0,0,OPTIMAL,1.9617278648554767e6,0.0,1.9617278648554764e6,0.0,0.0,4473,8439,OPTIMAL,1.9697369831403357e6,0.0,1.9697369831405901e6,0.0,-2.546585164964199e-7,40329,74541,410.3441369699259,-2.546585164964199e-11,0.003216084,0.004985708,0.007880625,0.031124625,0.035587833,0.027425584
synth/knobs/renew60_10_24_k_medoids_convex_0.01_economic,505263,10,24,k_medoids,convex,economic,0.01,62.39617845074985,880.0879716995389,0.0007970013139569927,1.104249085023503e6,1.1631133775072642,10,1.0,1.0000000000000002,0.0,0.0,0.1925,34151,972,0,0,OPTIMAL,1.9668548465578263e6,0.0,1.9668548465578274e6,0.0,0.0,4473,8439,OPTIMAL,1.9677639725402964e6,0.0,1.9677639725378656e6,0.0,2.4306245904881507e-6,40329,74541,344.5771168792893,2.4306245904881507e-10,0.003595667,0.005066875,0.031212667,0.030527541,0.037161708,0.027425584
synth/knobs/renew60_10_24_hierarchical_convex_0.01_economic,505263,10,24,hierarchical,convex,economic,0.01,77.24519110328684,864.4247751518741,0.0004149092583407181,2.0834068119107133e6,1.1639564636153465,10,1.0,1.0000000000000002,0.0,0.0,0.1925,57796,3722,0,0,OPTIMAL,1.9583438361203682e6,0.0,1.9583438361203675e6,0.0,0.0,4473,8439,OPTIMAL,1.9690024685534192e6,0.0,1.969002468552473e6,0.0,9.458744898438454e-7,40329,74541,385.86031736609385,9.458744898438454e-11,0.003323667,0.005066292,0.049521916,0.030410208,0.036544917,0.027425584
synth/knobs/renew60_10_24_chronological_convex_0.01_economic,505263,10,24,chronological,convex,economic,0.01,103.46718590072243,915.2370795882554,0.00028752979596401726,3.183103429401773e6,1.1404575067472205,10,1.0,1.0000000000000002,0.0,0.0,0.20333333333333334,112243,10301,0,0,OPTIMAL,1.9816211899656053e6,0.0,1.981621189965606e6,0.0,0.0,4473,8439,OPTIMAL,1.9870153877702889e6,0.0,1.9870153877685613e6,0.0,1.7280399333685637e-6,40329,74541,986.2909579024816,1.7280399333685637e-10,0.003250208,0.004857417,0.034031042,0.031217708,0.035553917,0.027425584
synth/knobs/renew60_10_24_convex_hull_convex_0.01_economic,505263,10,24,convex_hull,convex,economic,0.01,50.006739288078165,853.0183885106909,0.0008893267203769267,959173.2362985258,1.1784045363271451,10,1.0,1.0000000000000002,0.0,0.0,0.20583333333333334,25415,386,468,567,OPTIMAL,1.975060350292864e6,0.0,1.9750603502928638e6,0.0,0.0,4473,8439,OPTIMAL,1.9617154669054032e6,0.0,1.961715466904876e6,0.0,5.275069270282984e-7,40329,74541,142.96026244625185,5.275069270282984e-11,0.003346334,0.014881542,0.009297375,0.032294958,0.031316083,0.027425584
