name,seed,n_rep_periods,period_length,clustering_type,weight_type,normalization,tol,projection_error,sigma_max,sigma_min,kappa,stable_rank,numerical_rank,mean_weight_sum,max_weight_sum,frac_weight_sum_gt1,frac_weight_sum_lt1,weight_density,pgd_total_iters,pgd_max_iters_per_fit,cache_hits,cache_misses,termination_status,objective_value,cost_of_investment,cost_of_operations,cost_of_spillage,cost_of_borrow,n_variables,n_constraints,evaluation_termination_status,evaluated_objective_value,eval_cost_of_investment,eval_cost_of_operations,eval_cost_of_spillage,eval_cost_of_borrow,eval_n_variables,eval_n_constraints,total_spillage,total_borrow,time_to_preprocess,time_to_cluster,time_to_fit_weights,time_to_formulate_model,time_to_solve,time_to_read
synth/knobs/hull03_1_2880_k_means_dirac_0.01_economic,653657,1,2880,k_means,dirac,economic,0.01,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,1.0,0,0,0,0,OPTIMAL,507220.19780681445,0.0,507220.19780681445,0.0,0.0,40329,74901,N/A,,,,,,0,0,0.0,0.0,0.002978875,0.003967875,1.0e-6,0.079676792,0.154355667,0.02812875
synth/knobs/hull03_10_24_conical_hull_dirac_0.01_economic,653657,10,24,conical_hull,dirac,economic,0.01,637.7302416758355,505.4067119457992,0.0005360435038177349,942846.445011014,1.3641550180640403,10,1.0,1.0,0.0,0.0,0.1,0,0,496,539,OPTIMAL,625811.8507580974,0.0,625811.8507580973,0.0,0.0,4473,8439,OPTIMAL,724583.0946689792,0.0,724583.0946700522,0.0,-1.0732037480920553e-6,40329,74541,11656.838767817062,-1.0732037480920553e-10,0.003291333,0.008339958,8.34e-7,0.031379667,0.017329833,0.02812875
synth/knobs/hull03_10_24_conical_hull_convex_0.01_economic,653657,10,24,conical_hull,convex,economic,0.01,306.35069915017664,505.4067119457992,0.0005360435038177349,942846.445011014,1.3641550180640403,10,1.0,1.0000000000000002,0.0,0.0,0.26,14635,496,496,539,OPTIMAL,778972.7511184087,0.0,778972.7511184086,0.0,0.0,4473,8439,OPTIMAL,655101.899352794,0.0,655101.8993527486,0.0,4.547473508864641e-8,40329,74541,9340.798923907125,4.547473508864641e-12,0.003283084,0.007367542,0.004498208,0.030807334,0.026866875,0.02812875
synth/knobs/hull03_10_24_conical_hull_conical_0.01_economic,653657,10,24,conical_hull,conical,economic,0.01,41.22880816460343,505.4067119457992,0.0005360435038177349,942846.445011014,1.3641550180640403,10,1.0762454822319152,1.678883593152884,0.6416666666666667,0.275,0.255,26692,499,496,539,OPTIMAL,780146.9277675356,0.0,780146.9277675356,0.0,0.0,4473,8439,OPTIMAL,613056.9476989715,0.0,613056.9476990442,0.0,-7.275957614183426e-8,40329,74541,7939.3005354503,-7.275957614183426e-12,0.003132584,0.007479625,0.004618542,0.031145625,0.028191291,0.02812875
synth/knobs/hull03_10_24_conical_hull_conical_bounded_0.01_economic,653657,10,24,conical_hull,conical_bounded,economic,0.01,289.86009779675976,505.4067119457992,0.0005360435038177349,942846.445011014,1.3641550180640403,10,0.94973476051465,1.0,0.0,0.3,0.2475,17100,496,496,539,OPTIMAL,791384.1337642461,0.0,791384.133764246,0.0,0.0,4473,8439,OPTIMAL,673053.4123450788,0.0,673053.412345188,0.0,-1.0913936421275139e-7,40329,74541,9939.182690321824,-1.0913936421275139e-11,0.003535583,0.007805375,0.006388375,0.032448958,0.024065917,0.02812875
synth/knobs/hull03_10_24_k_means_convex_0.01_economic,653657,10,24,k_means,convex,economic,0.01,236.94308286443587,671.0224623579937,0.00022693847600286165,2.9568474864946757e6,1.2032680383584418,10,1.0,1.0000000000000002,0.0,0.0,0.23666666666666666,29141,1862,0,0,OPTIMAL,589055.295348361,0.0,589055.295348361,0.0,0.0,4473,8439,OPTIMAL,537835.9923607045,0.0,537835.9923613822,0.0,-6.775735528208315e-7,40329,74541,5431.935357528153,-6.775735528208315e-11,0.003630541,0.005340084,0.008360459,0.0313055,0.037036833,0.02812875
synth/knobs/hull03_10_24_k_medoids_convex_0.01_economic,653657,10,24,k_medoids,convex,economic,0.01,222.02673190264403,656.3497762885859,0.0005026519883177236,1.3057737590678956e6,1.2137859540483917,10,1.0,1.0000000000000002,0.0,0.0,0.24166666666666667,28703,1651,0,0,OPTIMAL,585285.5880906414,0.0,585285.5880906411,0.0,0.0,4473,8439,OPTIMAL,545758.3144420575,0.0,545758.3144431408,0.0,-1.0834355634870008e-6,40329,74541,5696.012760253431,-1.0834355634870008e-10,0.003304458,0.005027625,0.008105625,0.031508459,0.0434485,0.02812875
synth/knobs/hull03_10_24_hierarchical_convex_0.01_economic,653657,10,24,hierarchical,convex,economic,0.01,250.9672657604495,579.3957030671321,0.0007502712481852112,772248.3094862021,1.2548408914029483,10,1.0,1.0000000000000002,0.0,0.0,0.23833333333333334,24872,2279,0,0,OPTIMAL,549132.0352672467,0.0,549132.0352672468,0.0,0.0,4473,8439,OPTIMAL,566458.2387614097,0.0,566458.2387616915,0.0,-2.8194335754960775e-7,40329,74541,6386.010237538474,-2.8194335754960775e-11,0.003320666,0.005301834,0.00660875,0.031488166,0.043906792,0.02812875
synth/knobs/hull03_10_24_chronological_convex_0.01_economic,653657,10,24,chronological,convex,economic,0.01,460.8397465008856,513.2258086382404,0.0008531181697475992,601588.1818459942,1.301429272542679,10,1.0,1.0000000000000002,0.0,0.0,0.2275,27962,1470,0,0,OPTIMAL,420644.35047513456,0.0,420644.35047513456,0.0,0.0,4473,8439,OPTIMAL,585983.4986023268,0.0,585983.4986028566,0.0,-5.297806637827307e-7,40329,74541,7036.852232243975,-5.297806637827307e-11,0.003341458,0.005098292,0.009737125,0.032259167,0.040445,0.02812875
synth/knobs/hull03_10_24_convex_hull_convex_0.01_economic,653657,10,24,convex_hull,convex,economic,0.01,127.05824272963193,639.1251465326168,0.0007706117162089948,829373.772925199,1.3060591978345393,10,1.0,1.0000000000000002,0.0,0.0,0.26916666666666667,16488,424,465,570,OPTIMAL,800478.1833069006,0.0,800478.1833069007,0.0,0.0,4473,8439,OPTIMAL,677644.5711635654,0.0,677644.571163993,0.0,-4.2746250983327627e-7,40329,74541,10092.221317615158,-4.274625098332763e-11,0.003235125,0.011505334,0.004813167,0.031046333,0.027988917,0.02812875
