name,seed,n_rep_periods,period_length,clustering_type,weight_type,normalization,tol,projection_error,sigma_max,sigma_min,kappa,stable_rank,numerical_rank,mean_weight_sum,max_weight_sum,frac_weight_sum_gt1,frac_weight_sum_lt1,weight_density,pgd_total_iters,pgd_max_iters_per_fit,cache_hits,cache_misses,termination_status,objective_value,cost_of_investment,cost_of_operations,cost_of_spillage,cost_of_borrow,n_variables,n_constraints,evaluation_termination_status,evaluated_objective_value,eval_cost_of_investment,eval_cost_of_operations,eval_cost_of_spillage,eval_cost_of_borrow,eval_n_variables,eval_n_constraints,total_spillage,total_borrow,time_to_preprocess,time_to_cluster,time_to_fit_weights,time_to_formulate_model,time_to_solve,time_to_read
synth/knobs/beta30_1_2880_k_means_dirac_0.01_economic,653657,1,2880,k_means,dirac,economic,0.01,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,1.0,0,0,0,0,OPTIMAL,1.6305811175920563e6,0.0,1.6305811175920565e6,0.0,0.0,40329,74901,N/A,,,,,,0,0,0.0,0.0,0.00303,0.004153708,1.0e-6,0.11529425,0.11667675,0.02805825
synth/knobs/beta30_10_24_conical_hull_dirac_0.01_economic,653657,10,24,conical_hull,dirac,economic,0.01,440.3853040703681,1031.03067967759,0.0007748166611617087,1.3306769605750744e6,1.2452907776052584,10,1.0,1.0,0.0,0.0,0.1,0,0,508,527,OPTIMAL,1.7824620996952085e6,0.0,1.7824620996952087e6,0.0,0.0,4473,8439,OPTIMAL,1.6602340792086283e6,0.0,1.6602340792095787e6,0.0,-9.5042196335271e-7,40329,74541,33766.46465137405,-9.5042196335271e-11,0.003286916,0.00795275,8.75e-7,0.031084708,0.012648,0.02805825
synth/knobs/beta30_10_24_conical_hull_convex_0.01_economic,653657,10,24,conical_hull,convex,economic,0.01,71.20770584648092,1031.03067967759,0.0007748166611617087,1.3306769605750744e6,1.2452907776052584,10,1.0,1.0,0.0,0.0,0.20583333333333334,21455,292,508,527,OPTIMAL,1.7014216990560025e6,0.0,1.7014216990560025e6,0.0,0.0,4473,8439,OPTIMAL,1.6496342389700986e6,0.0,1.6496342389702618e6,0.0,-1.6370904631912708e-7,40329,74541,33413.13664339681,-1.6370904631912708e-11,0.003345709,0.030804583,0.006355667,0.030799875,0.018492542,0.02805825
synth/knobs/beta30_10_24_conical_hull_conical_0.01_economic,653657,10,24,conical_hull,conical,economic,0.01,66.90525601197321,1031.03067967759,0.0007748166611617087,1.3306769605750744e6,1.2452907776052584,10,1.0019299515644156,1.0216996701230046,0.3,0.6166666666666667,0.20666666666666667,20985,320,508,527,OPTIMAL,1.6986219436269542e6,0.0,1.6986219436269538e6,0.0,0.0,4473,8439,OPTIMAL,1.6495149289582288e6,0.0,1.649514928958392e6,0.0,-1.6370904631912708e-7,40329,74541,33409.15964300112,-1.6370904631912708e-11,0.003488833,0.007867,0.004578375,0.031364208,0.0187275,0.02805825
synth/knobs/beta30_10_24_conical_hull_conical_bounded_0.01_economic,653657,10,24,conical_hull,conical_bounded,economic,0.01,71.16578960343404,1031.03067967759,0.0007748166611617087,1.3306769605750744e6,1.2452907776052584,10,0.9988115567471259,1.0,0.0,0.625,0.20583333333333334,21815,292,508,527,OPTIMAL,1.6985676521871893e6,0.0,1.6985676521871893e6,0.0,0.0,4473,8439,OPTIMAL,1.6502247207634863e6,0.0,1.6502247207636498e6,0.0,-1.6370904631912708e-7,40329,74541,33432.81936984304,-1.6370904631912708e-11,0.003484666,0.007767083,0.006836709,0.031315708,0.0179505,0.02805825
synth/knobs/beta30_10_24_k_means_convex_0.01_economic,653657,10,24,k_means,convex,economic,0.01,172.63384047811363,1002.0643754712411,0.00014314012937224614,7.000583133925365e6,1.2447524549324884,10,1.0,1.0,0.0,0.0,0.18583333333333332,25686,1555,0,0,OPTIMAL,1.6027739010260652e6,0.0,1.6027739010260655e6,0.0,0.0,4473,8439,OPTIMAL,1.640581861086788e6,0.0,1.6405818610874559e6,0.0,-6.684786058031023e-7,40329,74541,33111.39071397003,-6.684786058031023e-11,0.003472375,0.0051945,0.007498041,0.031397625,0.020630875,0.02805825
synth/knobs/beta30_10_24_k_medoids_convex_0.01_economic,653657,10,24,k_medoids,convex,economic,0.01,119.96669784673111,991.9070504376979,0.0010060097912879247,985981.5073646827,1.2648437809296464,10,1.0,1.0,0.0,0.0,0.19416666666666665,35295,1541,0,0,OPTIMAL,1.6347435244390916e6,0.0,1.634743524439091e6,0.0,0.0,4473,8439,OPTIMAL,1.6405538980534375e6,0.0,1.6405538980535187e6,0.0,-8.185452315956354e-8,40329,74541,33110.45861283878,-8.185452315956354e-12,0.003448375,0.005143709,0.189861292,0.030450916,0.022511958,0.02805825
synth/knobs/beta30_10_24_hierarchical_convex_0.01_economic,653657,10,24,hierarchical,convex,economic,0.01,97.86618970754766,990.8542118281212,0.0006411047967407829,1.545541722453766e6,1.2637037910470523,10,1.0,1.0000000000000002,0.0,0.0,0.19166666666666668,20584,505,0,0,OPTIMAL,1.6210940116410265e6,0.0,1.6210940116410272e6,0.0,0.0,4473,8439,OPTIMAL,1.6419013555277565e6,0.0,1.6419013555285295e6,0.0,-7.73070496506989e-7,40329,74541,33155.37386200583,-7.73070496506989e-11,0.003456625,0.005233375,0.005950875,0.031389,0.022581416,0.02805825
synth/knobs/beta30_10_24_chronological_convex_0.01_economic,653657,10,24,chronological,convex,economic,0.01,160.10917715438092,982.9653934132749,0.0003113059799767475,3.1575538429640704e6,1.2778576674753954,10,1.0,1.0,0.0,0.0,0.20083333333333334,81835,7058,0,0,OPTIMAL,1.627168841332377e6,0.0,1.627168841332377e6,0.0,0.0,4473,8439,OPTIMAL,1.651258577943608e6,0.0,1.6512585779443446e6,0.0,-7.366907084360719e-7,40329,74541,33467.28127586635,-7.366907084360719e-11,0.003463416,0.005136375,0.027602,0.0646835,0.029432917,0.02805825
synth/knobs/beta30_10_24_convex_hull_convex_0.01_economic,653657,10,24,convex_hull,convex,economic,0.01,77.69385457298183,1037.5098765143634,0.0007630976700924126,1.3596029934002014e6,1.2407501931082334,10,1.0,1.0000000000000002,0.0,0.0,0.20583333333333334,20707,312,474,561,OPTIMAL,1.6835426734713083e6,0.0,1.683542673471308e6,0.0,0.0,4473,8439,OPTIMAL,1.647674090763468e6,0.0,1.647674090763677e6,0.0,-2.091837814077735e-7,40329,74541,33347.79836984396,-2.091837814077735e-11,0.003483125,0.012315375,0.006043084,0.0315765,0.020726125,0.02805825
synth/knobs/beta30_10_24_conical_hull_convex_0.01,653657,10,24,conical_hull,convex,unscaled,0.01,1.3921182932683005,14.443033678560605,7.713463501561227e-6,1.8724446774963404e6,1.3445923118321257,10,1.0,1.0000000000000002,0.0,0.0,0.20333333333333334,11115,280,549,486,OPTIMAL,1.6471801043722085e6,0.0,1.6471801043722082e6,0.0,0.0,4473,8439,OPTIMAL,1.6375218641871852e6,0.0,1.637521864187881e6,0.0,-6.957634468562901e-7,40329,74541,33009.39081731746,-6.957634468562901e-11,0.00325425,0.005744083,0.003527208,0.03071275,0.024984875,0.02805825
