name,seed,n_rep_periods,period_length,clustering_type,weight_type,normalization,tol,projection_error,sigma_max,sigma_min,kappa,stable_rank,numerical_rank,mean_weight_sum,max_weight_sum,frac_weight_sum_gt1,frac_weight_sum_lt1,weight_density,pgd_total_iters,pgd_max_iters_per_fit,cache_hits,cache_misses,termination_status,objective_value,cost_of_investment,cost_of_operations,cost_of_spillage,cost_of_borrow,n_variables,n_constraints,evaluation_termination_status,evaluated_objective_value,eval_cost_of_investment,eval_cost_of_operations,eval_cost_of_spillage,eval_cost_of_borrow,eval_n_variables,eval_n_constraints,total_spillage,total_borrow,time_to_preprocess,time_to_cluster,time_to_fit_weights,time_to_formulate_model,time_to_solve,time_to_read
synth/knobs/sd03_1_2880_k_means_dirac_0.01_economic,653657,1,2880,k_means,dirac,economic,0.01,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,1.0,0,0,0,0,OPTIMAL,594653.9133448775,0.0,594653.9133448777,0.0,0.0,40329,74901,N/A,,,,,,0,0,0.0,0.0,0.003073583,0.004066041,8.75e-7,0.080464125,0.129149,0.02891
synth/knobs/sd03_10_24_conical_hull_dirac_0.01_economic,653657,10,24,conical_hull,dirac,economic,0.01,417.9755534589932,1348.1968023912875,0.0007276967697867058,1.8526903764963194e6,1.1664798123405924,10,1.0,1.0,0.0,0.0,0.1,0,0,525,510,OPTIMAL,642954.919227095,0.0,642954.9192270949,0.0,0.0,4473,8439,OPTIMAL,672382.5918266536,0.0,672382.591825817,0.0,8.36735125631094e-7,40329,74541,5477.114683390138,8.36735125631094e-11,0.003346791,0.007752375,7.08e-7,0.031140125,0.022793334,0.02891
synth/knobs/sd03_10_24_conical_hull_convex_0.01_economic,653657,10,24,conical_hull,convex,economic,0.01,81.3350874789698,1348.1968023912875,0.0007276967697867058,1.8526903764963194e6,1.1664798123405924,10,1.0,1.0000000000000002,0.0,0.0,0.20333333333333334,26526,350,525,510,OPTIMAL,638253.9570358275,0.0,638253.9570358273,0.0,0.0,4473,8439,OPTIMAL,635744.8820872568,0.0,635744.882086438,0.0,8.185452315956354e-7,40329,74541,4255.857692077405,8.185452315956354e-11,0.003279625,0.007764417,0.007702834,0.031329125,0.031469584,0.02891
synth/knobs/sd03_10_24_conical_hull_conical_0.01_economic,653657,10,24,conical_hull,conical,economic,0.01,76.07899878858166,1348.1968023912875,0.0007276967697867058,1.8526903764963194e6,1.1664798123405924,10,1.0023262614499904,1.0219903368042882,0.39166666666666666,0.525,0.20333333333333334,27392,374,525,510,OPTIMAL,636639.6170629653,0.0,636639.6170629653,0.0,0.0,4473,8439,OPTIMAL,636210.8270146557,0.0,636210.8270141054,0.0,5.502442945726216e-7,40329,74541,4271.389189666399,5.502442945726216e-11,0.003391083,0.007769625,0.0046775,0.031776,0.030796334,0.02891
synth/knobs/sd03_10_24_conical_hull_conical_bounded_0.01_economic,653657,10,24,conical_hull,conical_bounded,economic,0.01,81.55721083551904,1348.1968023912875,0.0007276967697867058,1.8526903764963194e6,1.1664798123405924,10,0.9993141564409428,1.0,0.0,0.525,0.20333333333333334,26492,367,525,510,OPTIMAL,636479.9398782501,0.0,636479.9398782502,0.0,0.0,4473,8439,OPTIMAL,636387.9880105666,0.0,636387.9880100754,0.0,4.911271389573812e-7,40329,74541,4277.294556198598,4.9112713895738125e-11,0.003285,0.007754875,0.008275084,0.031439833,0.036623333,0.02891
synth/knobs/sd03_10_24_k_means_convex_0.01_economic,653657,10,24,k_means,convex,economic,0.01,156.79734052602646,1311.7651297197974,0.0003273070373923981,4.007751071197298e6,1.1630386610190726,10,1.0,1.0,0.0,0.0,0.18,25953,862,0,0,OPTIMAL,701594.0089291008,0.0,701594.0089291008,0.0,0.0,4473,8439,OPTIMAL,709257.3605871939,0.0,709257.3605882669,0.0,-1.0732037480920553e-6,40329,74541,6706.273642138305,-1.0732037480920553e-10,0.00342025,0.005195125,0.008711625,0.031963959,0.028834917,0.02891
synth/knobs/sd03_10_24_k_medoids_convex_0.01_economic,653657,10,24,k_medoids,convex,economic,0.01,160.59316790592487,1266.2247027972269,0.0010725083291517636,1.1806199246943581e6,1.1739403796804637,10,1.0,1.0,0.0,0.0,0.18916666666666668,45548,3926,0,0,OPTIMAL,642444.921601485,0.0,642444.9216014851,0.0,0.0,4473,8439,OPTIMAL,633203.5433686549,0.0,633203.5433686548,0.0,0.0,40329,74541,4171.146401484609,0.0,0.003460792,0.005220667,0.050107334,0.030631083,0.0319985,0.02891
synth/knobs/sd03_10_24_hierarchical_convex_0.01_economic,653657,10,24,hierarchical,convex,economic,0.01,104.82873226974505,1321.1508617325344,0.0008716830937891595,1.5156320813675101e6,1.1743990494163439,10,1.0,1.0,0.0,0.0,0.19583333333333333,30877,812,0,0,OPTIMAL,618771.4383682344,0.0,618771.4383682343,0.0,0.0,4473,8439,OPTIMAL,619260.086228592,0.0,619260.0862283008,0.0,2.9103830456733704e-7,40329,74541,3706.3644968063454,2.9103830456733704e-11,0.00337,0.005089292,0.009631084,0.03120875,0.032914333,0.02891
synth/knobs/sd03_10_24_chronological_convex_0.01_economic,653657,10,24,chronological,convex,economic,0.01,193.44758298731597,1230.3238613474357,0.0006322539530084008,1.9459330471455168e6,1.1850328553343132,10,1.0,1.0000000000000002,0.0,0.0,0.19916666666666666,88169,8510,0,0,OPTIMAL,600878.030077729,0.0,600878.0300777291,0.0,0.0,4473,8439,OPTIMAL,617524.1763712418,0.0,617524.1763710962,0.0,1.4551915228366852e-7,40329,74541,3648.500834899217,1.4551915228366852e-11,0.003487458,0.00523925,0.026867084,0.031537708,0.034887667,0.02891
synth/knobs/sd03_10_24_convex_hull_convex_0.01_economic,653657,10,24,convex_hull,convex,economic,0.01,104.74283605709506,1390.8706176274266,0.0010008660710525768,1.3896670672077986e6,1.1529231107522768,10,1.0,1.0,0.0,0.0,0.2025,24029,524,548,487,OPTIMAL,891750.0243420472,0.0,891750.024342047,0.0,0.0,4473,8439,OPTIMAL,830205.4784726929,0.0,830205.478473275,0.0,-5.820766091346741e-7,40329,74541,10737.877571638723,-5.820766091346741e-11,0.003304917,0.012151708,0.007133583,0.032022542,0.039872792,0.02891
