name,seed,n_rep_periods,period_length,clustering_type,weight_type,normalization,tol,projection_error,sigma_max,sigma_min,kappa,stable_rank,numerical_rank,mean_weight_sum,max_weight_sum,frac_weight_sum_gt1,frac_weight_sum_lt1,weight_density,pgd_total_iters,pgd_max_iters_per_fit,cache_hits,cache_misses,termination_status,objective_value,cost_of_investment,cost_of_operations,cost_of_spillage,cost_of_borrow,n_variables,n_constraints,evaluation_termination_status,evaluated_objective_value,eval_cost_of_investment,eval_cost_of_operations,eval_cost_of_spillage,eval_cost_of_borrow,eval_n_variables,eval_n_constraints,total_spillage,total_borrow,time_to_preprocess,time_to_cluster,time_to_fit_weights,time_to_formulate_model,time_to_solve,time_to_read
synth/knobs/scale05_1_2880_k_means_dirac_0.01_economic,653657,1,2880,k_means,dirac,economic,0.01,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,1.0,0,0,0,0,OPTIMAL,892297.5688220346,0.0,892297.5688220346,0.0,0.0,40329,74901,N/A,,,,,,0,0,0.0,0.0,0.003113541,0.004106833,1.125e-6,0.080483417,0.108907542,0.028404375
synth/knobs/scale05_10_24_conical_hull_dirac_0.01_economic,653657,10,24,conical_hull,dirac,economic,0.01,440.3796095764858,1031.0304817866906,0.000774819867694511,1.3306711982677192e6,1.2452894391096976,10,1.0,1.0,0.0,0.0,0.1,0,0,508,527,OPTIMAL,1.0296443082699623e6,0.0,1.0296443082699621e6,0.0,0.0,4473,8439,OPTIMAL,925070.9789354986,0.0,925070.9789343252,0.0,1.1732481652870774e-6,40329,74541,9261.027975532157,1.1732481652870774e-10,0.003468125,0.008599709,2.208e-6,0.031507,0.016185125,0.028404375
synth/knobs/scale05_10_24_conical_hull_convex_0.01_economic,653657,10,24,conical_hull,convex,economic,0.01,71.20887302887074,1031.0304817866906,0.000774819867694511,1.3306711982677192e6,1.2452894391096976,10,1.0,1.0000000000000002,0.0,0.0,0.20583333333333334,21582,324,508,527,OPTIMAL,972429.3138101574,0.0,972429.3138101575,0.0,0.0,4473,8439,OPTIMAL,942525.3813524763,0.0,942525.3813520673,0.0,4.092726157978177e-7,40329,74541,9842.841389456898,4.092726157978177e-11,0.003373417,0.007695417,0.006299209,0.031984792,0.021224167,0.028404375
synth/knobs/scale05_10_24_conical_hull_conical_0.01_economic,653657,10,24,conical_hull,conical,economic,0.01,66.90673468552636,1031.0304817866906,0.000774819867694511,1.3306711982677192e6,1.2452894391096976,10,1.001929890201535,1.0216987744611705,0.3,0.6166666666666667,0.20666666666666667,21075,320,508,527,OPTIMAL,970103.6779717134,0.0,970103.6779717136,0.0,0.0,4473,8439,OPTIMAL,942514.2240266316,0.0,942514.2240262225,0.0,4.092726157978177e-7,40329,74541,9842.469478595402,4.092726157978177e-11,0.003418084,0.031625041,0.003768667,0.031386334,0.022683833,0.028404375
synth/knobs/scale05_10_24_conical_hull_conical_bounded_0.01_economic,653657,10,24,conical_hull,conical_bounded,economic,0.01,71.16692043355049,1031.0304817866906,0.000774819867694511,1.3306711982677192e6,1.2452894391096976,10,0.9988115596017626,1.0,0.0,0.625,0.20583333333333334,21854,292,508,527,OPTIMAL,970083.424268918,0.0,970083.4242689179,0.0,0.0,4473,8439,OPTIMAL,943563.2636742666,0.0,943563.2636738395,0.0,4.2746250983327627e-7,40329,74541,9877.437466849306,4.274625098332763e-11,0.003464875,0.007768666,0.007730166,0.031635625,0.02789625,0.028404375
synth/knobs/scale05_10_24_k_means_convex_0.01_economic,653657,10,24,k_means,convex,economic,0.01,172.6327975524298,1002.0645144636397,0.0001431399639979106,7.000592192955049e6,1.2447519569895884,10,1.0,1.0,0.0,0.0,0.18583333333333332,25535,1596,0,0,OPTIMAL,864489.1703514523,0.0,864489.1703514525,0.0,0.0,4473,8439,OPTIMAL,901903.1801117973,0.0,901903.1801114063,0.0,3.9108272176235914e-7,40329,74541,8488.768014768068,3.9108272176235914e-11,0.003447792,0.0050855,0.007479625,0.031562042,0.025886792,0.028404375
synth/knobs/scale05_10_24_k_medoids_convex_0.01_economic,653657,10,24,k_medoids,convex,economic,0.01,119.97076671906377,991.9075552183826,0.0010060044332966336,985987.260481491,1.264841447747848,10,1.0,1.0000000000000002,0.0,0.0,0.19416666666666665,35274,1547,0,0,OPTIMAL,896461.0684431957,0.0,896461.0684431954,0.0,0.0,4473,8439,OPTIMAL,900846.8576340089,0.0,900846.8576333636,0.0,6.45741238258779e-7,40329,74541,8453.557265500049,6.45741238258779e-11,0.003300166,0.0050845,0.010263041,0.063663917,0.029278375,0.028404375
synth/knobs/scale05_10_24_hierarchical_convex_0.01_economic,653657,10,24,hierarchical,convex,economic,0.01,97.87350946170679,990.8546780632889,0.0006411079945263279,1.5455347406724598e6,1.2637025273680302,10,1.0,1.0000000000000002,0.0,0.0,0.19166666666666668,20432,505,0,0,OPTIMAL,885094.6860306065,0.0,885094.6860306066,0.0,0.0,4473,8439,OPTIMAL,901639.4169381931,0.0,901639.4169375749,0.0,6.184563972055912e-7,40329,74541,8479.975908973789,6.184563972055912e-11,0.003314209,0.0051525,0.188335,0.030789083,0.023851875,0.028404375
synth/knobs/scale05_10_24_chronological_convex_0.01_economic,653657,10,24,chronological,convex,economic,0.01,160.1038986701687,982.9652660622464,0.00031130235607830704,3.157590191238337e6,1.277857538298241,10,1.0,1.0000000000000002,0.0,0.0,0.20083333333333334,83112,7169,0,0,OPTIMAL,888884.0615678796,0.0,888884.0615678795,0.0,0.0,4473,8439,OPTIMAL,913348.2877462625,0.0,913348.287745544,0.0,7.185008144006133e-7,40329,74541,8870.271602572673,7.185008144006133e-11,0.003437584,0.00508875,0.026765333,0.0314215,0.032065625,0.028404375
synth/knobs/scale05_10_24_convex_hull_convex_0.01_economic,653657,10,24,convex_hull,convex,economic,0.01,77.6951239573988,1037.5101732234427,0.000763090175982015,1.359616734533738e6,1.2407483940756752,10,1.0,1.0000000000000002,0.0,0.0,0.20583333333333334,20677,312,474,561,OPTIMAL,964650.4904704951,0.0,964650.490470495,0.0,0.0,4473,8439,OPTIMAL,936165.3739513827,0.0,936165.3739507551,0.0,6.275513442233205e-7,40329,74541,9630.841142746538,6.275513442233205e-11,0.003429917,0.048224708,0.0060315,0.031074792,0.028247375,0.028404375
