name,seed,n_rep_periods,period_length,clustering_type,weight_type,normalization,tol,projection_error,sigma_max,sigma_min,kappa,stable_rank,numerical_rank,mean_weight_sum,max_weight_sum,frac_weight_sum_gt1,frac_weight_sum_lt1,weight_density,pgd_total_iters,pgd_max_iters_per_fit,cache_hits,cache_misses,termination_status,objective_value,cost_of_investment,cost_of_operations,cost_of_spillage,cost_of_borrow,n_variables,n_constraints,evaluation_termination_status,evaluated_objective_value,eval_cost_of_investment,eval_cost_of_operations,eval_cost_of_spillage,eval_cost_of_borrow,eval_n_variables,eval_n_constraints,total_spillage,total_borrow,time_to_preprocess,time_to_cluster,time_to_fit_weights,time_to_formulate_model,time_to_solve,time_to_read
synth/knobs/scale4_1_2880_k_means_dirac_0.01_economic,653657,1,2880,k_means,dirac,economic,0.01,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,1.0,0,0,0,0,OPTIMAL,892299.2469300213,0.0,892299.2469300213,0.0,0.0,40329,74901,N/A,,,,,,0,0,0.0,0.0,0.003027708,0.004043375,1.042e-6,0.117384041,0.106963125,0.029714625
synth/knobs/scale4_10_24_conical_hull_dirac_0.01_economic,653657,10,24,conical_hull,dirac,economic,0.01,440.3842722026246,1031.030185133126,0.0007748125827323825,1.33068332666616e6,1.245290507692112,10,1.0,1.0,0.0,0.0,0.1,0,0,508,527,OPTIMAL,1.0296439557609406e6,0.0,1.0296439557609403e6,0.0,0.0,4473,8439,OPTIMAL,925070.0263624601,0.0,925070.0263630698,0.0,-6.093614501878619e-7,40329,74541,9260.840196450203,-6.093614501878619e-11,0.00334725,0.007869792,1.0e-6,0.03177475,0.015820083,0.029714625
synth/knobs/scale4_10_24_conical_hull_convex_0.01_economic,653657,10,24,conical_hull,convex,economic,0.01,71.20852966240778,1031.030185133126,0.0007748125827323825,1.33068332666616e6,1.245290507692112,10,1.0,1.0000000000000002,0.0,0.0,0.20583333333333334,21455,292,508,527,OPTIMAL,972428.1316135257,0.0,972428.1316135259,0.0,0.0,4473,8439,OPTIMAL,942524.8923954256,0.0,942524.8923954983,0.0,-7.275957614183426e-8,40329,74541,9842.669064197878,-7.275957614183426e-12,0.003298,0.00771525,0.006288167,0.031107958,0.021078459,0.029714625
synth/knobs/scale4_10_24_conical_hull_conical_0.01_economic,653657,10,24,conical_hull,conical,economic,0.01,66.90594439561247,1031.030185133126,0.0007748125827323825,1.33068332666616e6,1.245290507692112,10,1.0019300156148534,1.0217005547884155,0.3,0.6166666666666667,0.20666666666666667,20950,320,508,527,OPTIMAL,970102.5844775138,0.0,970102.5844775138,0.0,0.0,4473,8439,OPTIMAL,942513.2970827539,0.0,942513.2970828905,0.0,-1.3642420526593924e-7,40329,74541,9842.282553777603,-1.3642420526593924e-11,0.003467333,0.00825975,0.023786833,0.030917666,0.023313375,0.029714625
synth/knobs/scale4_10_24_conical_hull_conical_bounded_0.01_economic,653657,10,24,conical_hull,conical_bounded,economic,0.01,71.16664911975496,1031.030185133126,0.0007748125827323825,1.33068332666616e6,1.245290507692112,10,0.9988115135062431,1.0,0.0,0.625,0.20583333333333334,21791,292,508,527,OPTIMAL,970082.3237862863,0.0,970082.3237862865,0.0,0.0,4473,8439,OPTIMAL,943562.6378305359,0.0,943562.6378306086,0.0,-7.275957614183426e-8,40329,74541,9877.260578701553,-7.275957614183426e-12,0.003576583,0.007884708,0.042159916,0.031406959,0.026532417,0.029714625
synth/knobs/scale4_10_24_k_means_convex_0.01_economic,653657,10,24,k_means,convex,economic,0.01,172.63337426292108,1002.0642599665334,0.00014313986690960066,7.000595163326389e6,1.24475231606861,10,1.0,1.0,0.0,0.0,0.18583333333333332,25716,1591,0,0,OPTIMAL,864491.6709079007,0.0,864491.6709079006,0.0,0.0,4473,8439,OPTIMAL,901905.6677766567,0.0,901905.6677770116,0.0,-3.54702933691442e-7,40329,74541,8488.694910248158,-3.54702933691442e-11,0.003571875,0.005147125,0.19524175,0.030706042,0.025824459,0.029714625
synth/knobs/scale4_10_24_k_medoids_convex_0.01_economic,653657,10,24,k_medoids,convex,economic,0.01,119.96810974712079,991.9067864386537,0.0010060098611015763,985981.1765190057,1.2648432959190734,10,1.0,1.0,0.0,0.0,0.19416666666666665,35336,1642,0,0,OPTIMAL,896461.1313153032,0.0,896461.1313153033,0.0,0.0,4473,8439,OPTIMAL,901704.6129343284,0.0,901704.6129340647,0.0,2.637534635141492e-7,40329,74541,8481.99308215009,2.637534635141492e-11,0.003610875,0.004935084,0.01040125,0.031918542,0.026906041,0.029714625
synth/knobs/scale4_10_24_hierarchical_convex_0.01_economic,653657,10,24,hierarchical,convex,economic,0.01,97.8675468758149,990.8540822174966,0.0006411041985371399,1.5455429624051903e6,1.263703264560509,10,1.0,1.0000000000000002,0.0,0.0,0.19166666666666668,20530,505,0,0,OPTIMAL,885095.5184181418,0.0,885095.5184181419,0.0,0.0,4473,8439,OPTIMAL,901642.7471983043,0.0,901642.747198759,0.0,-4.547473508864641e-7,40329,74541,8479.930890973248,-4.547473508864641e-11,0.0034255,0.005308292,0.006898834,0.032216792,0.025862,0.029714625
synth/knobs/scale4_10_24_chronological_convex_0.01_economic,653657,10,24,chronological,convex,economic,0.01,160.10679208613948,982.9648231147463,0.0003113038346787894,3.1575737707471303e6,1.2778584843128948,10,1.0,1.0,0.0,0.0,0.20083333333333334,82173,7035,0,0,OPTIMAL,888886.3411391788,0.0,888886.341139179,0.0,0.0,4473,8439,OPTIMAL,913352.8708583894,0.0,913352.8708588989,0.0,-5.093170329928398e-7,40329,74541,8870.268346311177,-5.093170329928398e-11,0.0034255,0.005126,0.025245208,0.031503042,0.031839833,0.029714625
synth/knobs/scale4_10_24_convex_hull_convex_0.01_economic,653657,10,24,convex_hull,convex,economic,0.01,77.69321759209606,1037.509449127671,0.0007630983507390523,1.3596012206327722e6,1.2407500923957475,10,1.0,1.0,0.0,0.0,0.20583333333333334,20724,312,474,561,OPTIMAL,964652.4362045384,0.0,964652.4362045384,0.0,0.0,4473,8439,OPTIMAL,936167.443934792,0.0,936167.4439349648,0.0,-1.7280399333685637e-7,40329,74541,9630.75411551342,-1.7280399333685637e-11,0.003331209,0.012348791,0.006114833,0.031410667,0.022334584,0.029714625
